appointment_id,appointment_date,start_time,end_time,customer_id,employee_id,service_id,booking_channel,status,is_completed,is_cancelled,is_no_show,duration_min,price,discount,net_revenue,date_id
A000204,2025-01-17,14:30:00,16:00:00,C0452,E002,S003,Instagram DM,completed,True,False,False,90,80,8.0,72.0,2025-01-17
A000205,2025-01-17,16:15:00,17:30:00,C0043,E001,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-01-17
A000206,2025-01-18,15:45:00,17:15:00,C0275,E003,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-18
A000207,2025-01-18,10:00:00,11:15:00,C0075,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-01-18
A000208,2025-01-18,10:15:00,11:30:00,C0179,E001,S006,Website,completed,True,False,False,75,80,0.0,80.0,2025-01-18
A000209,2025-01-18,15:45:00,16:30:00,C0414,E001,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-18
A000210,2025-01-18,16:45:00,17:45:00,C0249,E004,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-18
A000211,2025-01-18,17:00:00,18:15:00,C0203,E002,S006,Treatwell,completed,True,False,False,75,80,0.0,80.0,2025-01-18
A000212,2025-01-18,10:45:00,12:15:00,C0185,E004,S007,Treatwell,cancelled,False,True,False,90,90,0.0,0.0,2025-01-18
A000213,2025-01-18,10:00:00,11:15:00,C0130,E002,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-01-18
A000214,2025-01-18,12:30:00,13:15:00,C0266,E004,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-18
A000215,2025-01-18,14:30:00,16:00:00,C0104,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-18
A000216,2025-01-18,14:45:00,15:45:00,C0315,E003,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-01-18
A000217,2025-01-18,17:15:00,18:15:00,C0197,E001,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-18
A000218,2025-01-18,12:00:00,13:15:00,C0096,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-18
A000219,2025-01-18,12:30:00,13:45:00,C0367,E003,S003,Website,completed,True,False,False,75,70,7.0,63.0,2025-01-18
A000220,2025-01-18,14:00:00,15:00:00,C0330,E001,S001,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-18
A000221,2025-01-18,13:00:00,13:45:00,C0051,E001,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-01-18
A000222,2025-01-18,14:00:00,15:30:00,C0226,E004,S003,Treatwell,completed,True,False,False,90,85,8.5,76.5,2025-01-18
A000223,2025-01-18,18:15:00,19:00:00,C0352,E001,S008,Instagram DM,cancelled,False,True,False,45,50,0.0,0.0,2025-01-18
A000224,2025-01-20,11:45:00,13:15:00,C0137,E001,S007,Treatwell,completed,True,False,False,90,90,9.0,81.0,2025-01-20
A000225,2025-01-20,10:15:00,11:45:00,C0382,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-20
A000226,2025-01-20,14:00:00,14:45:00,C0141,E004,S001,Treatwell,completed,True,False,False,45,40,4.0,36.0,2025-01-20
A000227,2025-01-20,11:30:00,12:45:00,C0101,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-20
A000228,2025-01-20,15:30:00,16:45:00,C0029,E004,S003,Website,cancelled,False,True,False,75,70,10.5,0.0,2025-01-20
A000229,2025-01-20,17:15:00,18:45:00,C0158,E001,S007,Walk-in,no_show,False,False,True,90,90,0.0,45.0,2025-01-20
A000230,2025-01-20,16:45:00,18:00:00,C0434,E004,S003,Website,no_show,False,False,True,75,70,0.0,35.0,2025-01-20
A000231,2025-01-20,13:30:00,14:15:00,C0186,E002,S008,Phone/WhatsApp,completed,True,False,False,45,50,0.0,50.0,2025-01-20
A000232,2025-01-20,17:30:00,19:00:00,C0341,E002,S007,Phone/WhatsApp,completed,True,False,False,90,90,13.5,76.5,2025-01-20
A000233,2025-01-20,14:30:00,15:45:00,C0001,E002,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-01-20
A000234,2025-01-20,18:15:00,19:00:00,C0058,E004,S001,Phone/WhatsApp,completed,True,False,False,45,40,6.0,34.0,2025-01-20
A000235,2025-01-20,17:30:00,18:15:00,C0043,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-20
A000236,2025-01-20,12:00:00,12:45:00,C0049,E002,S001,Website,completed,True,False,False,45,40,6.0,34.0,2025-01-20
A000237,2025-01-20,13:45:00,14:45:00,C0373,E003,S005,Website,no_show,False,False,True,60,60,0.0,30.0,2025-01-20
A000238,2025-01-21,12:15:00,13:30:00,C0343,E004,S003,Phone/WhatsApp,completed,True,False,False,75,70,10.5,59.5,2025-01-21
A000239,2025-01-21,16:15:00,17:45:00,C0080,E002,S007,Phone/WhatsApp,no_show,False,False,True,90,90,0.0,45.0,2025-01-21
A000240,2025-01-21,12:15:00,13:45:00,C0019,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-01-21
A000241,2025-01-21,12:15:00,13:45:00,C0447,E003,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-21
A000242,2025-01-21,15:45:00,17:00:00,C0093,E004,S003,Instagram DM,completed,True,False,False,75,70,10.5,59.5,2025-01-21
A000243,2025-01-21,14:00:00,15:15:00,C0370,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-01-21
A000244,2025-01-21,17:00:00,17:45:00,C0062,E004,S008,Treatwell,completed,True,False,False,45,50,7.5,42.5,2025-01-21
A000245,2025-01-21,14:15:00,15:15:00,C0296,E001,S002,Website,completed,True,False,False,60,60,0.0,60.0,2025-01-21
A000246,2025-01-21,11:45:00,13:00:00,C0021,E001,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-01-21
A000247,2025-01-21,14:15:00,15:00:00,C0095,E002,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-21
A000248,2025-01-21,10:30:00,12:00:00,C0107,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-21
A000249,2025-01-21,15:15:00,16:15:00,C0444,E002,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-21
A000250,2025-01-21,17:45:00,18:45:00,C0027,E002,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-21
A000251,2025-01-21,14:15:00,15:45:00,C0117,E004,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-01-21
A000252,2025-01-21,10:30:00,11:15:00,C0039,E004,S008,Phone/WhatsApp,completed,True,False,False,45,50,0.0,50.0,2025-01-21
A000253,2025-01-21,10:15:00,11:45:00,C0267,E003,S003,Phone/WhatsApp,completed,True,False,False,90,80,0.0,80.0,2025-01-21
A000254,2025-01-22,12:15:00,13:00:00,C0454,E001,S001,Phone/WhatsApp,completed,True,False,False,45,40,4.0,36.0,2025-01-22
A000255,2025-01-22,17:15:00,18:45:00,C0340,E001,S007,Walk-in,completed,True,False,False,90,90,0.0,90.0,2025-01-22
A000256,2025-01-22,14:30:00,15:45:00,C0343,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-22
A000257,2025-01-22,11:00:00,12:30:00,C0332,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-01-22
A000258,2025-01-22,11:15:00,12:15:00,C0145,E001,S002,Website,completed,True,False,False,60,60,0.0,60.0,2025-01-22
A000259,2025-01-22,14:30:00,16:00:00,C0032,E002,S007,Treatwell,no_show,False,False,True,90,90,0.0,45.0,2025-01-22
A000260,2025-01-22,10:15:00,11:00:00,C0213,E004,S008,Phone/WhatsApp,completed,True,False,False,45,50,0.0,50.0,2025-01-22
A000261,2025-01-22,10:00:00,10:45:00,C0135,E001,S008,Phone/WhatsApp,completed,True,False,False,45,50,0.0,50.0,2025-01-22
A000262,2025-01-22,13:00:00,14:30:00,C0046,E001,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-22
A000263,2025-01-22,17:30:00,18:15:00,C0056,E004,S001,Treatwell,cancelled,False,True,False,45,40,0.0,0.0,2025-01-22
A000264,2025-01-22,13:00:00,14:00:00,C0010,E004,S001,Treatwell,completed,True,False,False,60,50,0.0,50.0,2025-01-22
A000265,2025-01-22,17:00:00,17:45:00,C0031,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-22
A000266,2025-01-22,16:15:00,17:45:00,C0394,E002,S007,Treatwell,completed,True,False,False,90,90,13.5,76.5,2025-01-22
A000267,2025-01-22,14:30:00,15:30:00,C0109,E003,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-22
A000268,2025-01-22,13:00:00,14:30:00,C0210,E002,S003,Phone/WhatsApp,completed,True,False,False,90,80,8.0,72.0,2025-01-22
A000269,2025-01-23,12:45:00,14:00:00,C0189,E003,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-01-23
A000270,2025-01-23,11:00:00,12:15:00,C0141,E001,S006,Phone/WhatsApp,completed,True,False,False,75,80,0.0,80.0,2025-01-23
A000271,2025-01-23,17:30:00,18:15:00,C0046,E002,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-01-23
A000272,2025-01-23,17:45:00,19:00:00,C0199,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,10.5,59.5,2025-01-23
A000273,2025-01-23,10:45:00,12:15:00,C0080,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-23
A000274,2025-01-23,15:45:00,16:45:00,C0088,E001,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-23
A000275,2025-01-23,12:30:00,13:30:00,C0257,E002,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-23
A000276,2025-01-23,15:00:00,16:15:00,C0120,E004,S006,Treatwell,completed,True,False,False,75,80,0.0,80.0,2025-01-23
A000277,2025-01-23,13:30:00,14:15:00,C0376,E004,S008,Website,completed,True,False,False,45,50,0.0,50.0,2025-01-23
A000278,2025-01-23,16:15:00,18:15:00,C0212,E004,S004,Phone/WhatsApp,completed,True,False,False,120,100,10.0,90.0,2025-01-23
A000279,2025-01-23,15:30:00,16:45:00,C0116,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-23
A000280,2025-01-23,12:30:00,14:30:00,C0331,E001,S004,Walk-in,completed,True,False,False,120,100,0.0,100.0,2025-01-23
A000281,2025-01-23,10:45:00,11:30:00,C0187,E004,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-01-23
A000282,2025-01-23,16:45:00,18:00:00,C0383,E001,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-01-23
A000283,2025-01-23,11:30:00,13:00:00,C0139,E004,S003,Treatwell,completed,True,False,False,90,85,0.0,85.0,2025-01-23
A000284,2025-01-24,18:00:00,18:45:00,C0277,E001,S001,Phone/WhatsApp,completed,True,False,False,45,40,4.0,36.0,2025-01-24
A000285,2025-01-24,11:45:00,12:45:00,C0395,E002,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-01-24
A000286,2025-01-24,17:30:00,18:15:00,C0294,E003,S001,Treatwell,completed,True,False,False,45,40,4.0,36.0,2025-01-24
A000287,2025-01-24,13:30:00,14:45:00,C0040,E001,S002,Treatwell,completed,True,False,False,75,65,0.0,65.0,2025-01-24
A000288,2025-01-24,11:00:00,12:15:00,C0154,E001,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-01-24
A000289,2025-01-24,13:30:00,14:45:00,C0150,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-24
A000290,2025-01-24,15:45:00,16:30:00,C0417,E001,S001,Treatwell,cancelled,False,True,False,45,40,0.0,0.0,2025-01-24
A000291,2025-01-24,15:45:00,17:00:00,C0096,E002,S003,Treatwell,no_show,False,False,True,75,70,0.0,35.0,2025-01-24
A000292,2025-01-24,16:30:00,17:45:00,C0334,E001,S003,Treatwell,cancelled,False,True,False,75,70,0.0,0.0,2025-01-24
A000293,2025-01-24,12:45:00,14:15:00,C0062,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-01-24
A000294,2025-01-24,14:30:00,15:45:00,C0081,E004,S006,Website,no_show,False,False,True,75,80,0.0,40.0,2025-01-24
A000295,2025-01-24,12:15:00,13:30:00,C0332,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-01-24
A000296,2025-01-24,10:00:00,11:30:00,C0140,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-24
A000297,2025-01-24,12:30:00,13:30:00,C0429,E001,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-01-24
A000298,2025-01-24,14:15:00,15:45:00,C0018,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-24
A000299,2025-01-24,17:45:00,18:45:00,C0133,E002,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-01-24
A000300,2025-01-24,15:45:00,16:30:00,C0304,E003,S008,Website,cancelled,False,True,False,45,50,0.0,0.0,2025-01-24
A000301,2025-01-25,13:00:00,14:30:00,C0052,E002,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-01-25
A000302,2025-01-25,12:30:00,13:45:00,C0016,E004,S006,Website,completed,True,False,False,75,80,0.0,80.0,2025-01-25
A000303,2025-01-25,10:30:00,12:00:00,C0066,E003,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-25
A000304,2025-01-25,14:15:00,15:30:00,C0116,E004,S003,Instagram DM,no_show,False,False,True,75,70,0.0,35.0,2025-01-25
A000305,2025-01-25,17:15:00,18:15:00,C0109,E001,S001,Treatwell,no_show,False,False,True,60,60,0.0,30.0,2025-01-25
A000306,2025-01-25,12:30:00,13:45:00,C0029,E003,S003,Website,completed,True,False,False,75,70,7.0,63.0,2025-01-25
A000307,2025-01-25,17:00:00,18:15:00,C0441,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-25
A000308,2025-01-25,15:45:00,16:45:00,C0443,E002,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-01-25
A000309,2025-01-25,16:45:00,18:15:00,C0343,E004,S003,Phone/WhatsApp,completed,True,False,False,90,85,0.0,85.0,2025-01-25
A000310,2025-01-25,14:45:00,15:45:00,C0246,E002,S002,Instagram DM,no_show,False,False,True,60,60,0.0,30.0,2025-01-25
A000311,2025-01-25,10:30:00,12:30:00,C0450,E002,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-01-25
A000312,2025-01-25,17:45:00,19:00:00,C0017,E003,S006,Phone/WhatsApp,completed,True,False,False,75,80,0.0,80.0,2025-01-25
A000313,2025-01-25,13:45:00,15:00:00,C0296,E001,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-01-25
A000314,2025-01-25,15:00:00,15:45:00,C0438,E003,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-01-25
A000315,2025-01-25,12:45:00,13:30:00,C0207,E001,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-25
A000316,2025-01-25,10:30:00,11:30:00,C0243,E001,S001,Website,completed,True,False,False,60,50,5.0,45.0,2025-01-25
A000317,2025-01-27,18:15:00,19:00:00,C0368,E001,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-27
A000318,2025-01-27,11:00:00,11:45:00,C0359,E003,S001,Instagram DM,cancelled,False,True,False,45,40,0.0,0.0,2025-01-27
A000319,2025-01-27,18:00:00,18:45:00,C0441,E002,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-01-27
A000320,2025-01-27,16:15:00,17:30:00,C0272,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-27
A000321,2025-01-27,15:45:00,17:00:00,C0083,E004,S006,Website,completed,True,False,False,75,80,0.0,80.0,2025-01-27
A000322,2025-01-27,10:00:00,10:45:00,C0092,E001,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-27
A000323,2025-01-27,11:15:00,12:30:00,C0384,E001,S006,Treatwell,cancelled,False,True,False,75,80,0.0,0.0,2025-01-27
A000324,2025-01-27,13:30:00,14:15:00,C0121,E001,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-01-27
A000325,2025-01-27,13:30:00,14:15:00,C0196,E004,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-01-27
A000326,2025-01-27,12:45:00,13:30:00,C0039,E003,S008,Phone/WhatsApp,completed,True,False,False,45,50,0.0,50.0,2025-01-27
A000327,2025-01-27,10:15:00,11:15:00,C0137,E002,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-27
A000328,2025-01-27,17:00:00,18:30:00,C0013,E003,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-01-27
A000329,2025-01-27,14:15:00,16:15:00,C0062,E001,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-01-27
A000330,2025-01-27,12:30:00,13:15:00,C0220,E004,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-27
A000331,2025-01-28,15:45:00,17:00:00,C0259,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-28
A000332,2025-01-28,13:15:00,14:30:00,C0303,E001,S006,Instagram DM,completed,True,False,False,75,80,0.0,80.0,2025-01-28
A000333,2025-01-28,10:45:00,11:30:00,C0288,E003,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-01-28
A000334,2025-01-28,12:15:00,13:45:00,C0140,E003,S003,Instagram DM,completed,True,False,False,90,85,0.0,85.0,2025-01-28
A000335,2025-01-28,14:15:00,15:30:00,C0305,E004,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-01-28
A000336,2025-01-28,17:30:00,18:30:00,C0144,E001,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-28
A000337,2025-01-28,14:30:00,15:45:00,C0061,E003,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-01-28
A000338,2025-01-28,15:30:00,16:30:00,C0086,E004,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-28
A000339,2025-01-28,16:30:00,17:15:00,C0423,E004,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-01-28
A000340,2025-01-28,11:30:00,12:30:00,C0151,E004,S005,Treatwell,completed,True,False,False,60,60,6.0,54.0,2025-01-28
A000341,2025-01-28,17:15:00,18:00:00,C0030,E004,S008,Walk-in,completed,True,False,False,45,50,0.0,50.0,2025-01-28
A000342,2025-01-28,13:30:00,14:15:00,C0292,E004,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-28
A000343,2025-01-28,10:00:00,11:00:00,C0033,E004,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-01-28
A000344,2025-01-28,17:00:00,19:00:00,C0144,E003,S004,Instagram DM,completed,True,False,False,120,100,0.0,100.0,2025-01-28
A000345,2025-01-28,12:45:00,14:00:00,C0406,E002,S003,Website,no_show,False,False,True,75,70,0.0,35.0,2025-01-28
A000346,2025-01-28,18:15:00,19:00:00,C0001,E004,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-01-28
A000347,2025-01-28,12:00:00,13:15:00,C0351,E001,S006,Website,completed,True,False,False,75,80,0.0,80.0,2025-01-28
A000348,2025-01-28,15:30:00,16:45:00,C0173,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-01-28
A000349,2025-01-28,10:00:00,11:15:00,C0004,E001,S006,Treatwell,completed,True,False,False,75,80,12.0,68.0,2025-01-28
A000350,2025-01-28,11:30:00,12:15:00,C0185,E003,S001,Phone/WhatsApp,no_show,False,False,True,45,40,0.0,20.0,2025-01-28
A000351,2025-01-28,10:45:00,11:45:00,C0298,E002,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-28
A000352,2025-01-29,17:45:00,19:00:00,C0212,E001,S006,Treatwell,completed,True,False,False,75,80,0.0,80.0,2025-01-29
A000353,2025-01-29,15:15:00,16:45:00,C0271,E001,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-29
A000354,2025-01-29,17:30:00,18:45:00,C0029,E002,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-01-29
A000355,2025-01-29,10:15:00,11:00:00,C0105,E004,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-01-29
A000356,2025-01-29,14:30:00,15:15:00,C0367,E004,S008,Treatwell,completed,True,False,False,45,50,5.0,45.0,2025-01-29
A000357,2025-01-29,13:30:00,14:15:00,C0128,E001,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-01-29
A000358,2025-01-29,16:45:00,18:45:00,C0265,E004,S004,Website,completed,True,False,False,120,100,0.0,100.0,2025-01-29
A000359,2025-01-29,11:45:00,12:45:00,C0336,E001,S002,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-01-29
A000360,2025-01-29,10:45:00,11:45:00,C0449,E001,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-29
A000361,2025-01-29,12:30:00,13:30:00,C0097,E002,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-29
A000362,2025-01-29,15:45:00,16:45:00,C0062,E004,S005,Website,completed,True,False,False,60,60,0.0,60.0,2025-01-29
A000363,2025-01-29,14:30:00,15:15:00,C0250,E001,S001,Phone/WhatsApp,completed,True,False,False,45,40,6.0,34.0,2025-01-29
A000364,2025-01-29,15:45:00,17:15:00,C0104,E002,S007,Treatwell,cancelled,False,True,False,90,90,0.0,0.0,2025-01-29
A000365,2025-01-29,14:30:00,15:45:00,C0309,E002,S006,Instagram DM,completed,True,False,False,75,80,0.0,80.0,2025-01-29
A000366,2025-01-30,11:30:00,12:30:00,C0266,E002,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-01-30
A000367,2025-01-30,14:45:00,15:45:00,C0230,E002,S002,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-01-30
A000368,2025-01-30,14:45:00,16:00:00,C0340,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-30
A000369,2025-01-30,12:15:00,13:30:00,C0319,E001,S003,Phone/WhatsApp,cancelled,False,True,False,75,70,0.0,0.0,2025-01-30
A000370,2025-01-30,16:45:00,17:45:00,C0194,E002,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-01-30
A000371,2025-01-30,11:00:00,12:15:00,C0141,E001,S003,Website,completed,True,False,False,75,70,7.0,63.0,2025-01-30
A000372,2025-01-30,16:15:00,17:15:00,C0372,E001,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-01-30
A000373,2025-01-30,17:15:00,18:15:00,C0234,E001,S002,Website,completed,True,False,False,60,60,6.0,54.0,2025-01-30
A000374,2025-01-30,17:30:00,19:00:00,C0026,E003,S003,Treatwell,completed,True,False,False,90,80,8.0,72.0,2025-01-30
A000375,2025-01-30,10:00:00,11:30:00,C0001,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-01-30
A000376,2025-01-30,13:30:00,15:00:00,C0351,E004,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-01-30
A000377,2025-01-30,17:15:00,18:30:00,C0002,E004,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-01-30
A000378,2025-01-30,10:45:00,12:00:00,C0187,E004,S002,Website,completed,True,False,False,75,80,0.0,80.0,2025-01-30
A000379,2025-01-30,13:30:00,14:45:00,C0053,E001,S003,Treatwell,completed,True,False,False,75,70,7.0,63.0,2025-01-30
A000380,2025-01-31,12:45:00,14:00:00,C0193,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-31
A000381,2025-01-31,14:15:00,15:30:00,C0037,E003,S003,Phone/WhatsApp,cancelled,False,True,False,75,70,0.0,0.0,2025-01-31
A000382,2025-01-31,13:30:00,14:45:00,C0441,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-01-31
A000383,2025-01-31,17:15:00,18:00:00,C0444,E003,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-01-31
